caseKey,caseName,caseDescription,scenarioKey,scenario,segmentType,segmentKey,metric,estimate,lower95,upper95,n,method
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,2,medianIdeology,0.025,-0.194,0.244,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,2,ideologicalSpread,0.865,0.648,1.082,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,2,meanPartisanAttachment,0.512,0.403,0.622,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,2,meanRightsSensitivity,0.748,0.653,0.843,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,2,meanInstitutionalism,0.805,0.719,0.892,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,2,replacementPressure,0.456,0.347,0.565,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,2,estimatedReplacementEvents,8.208,6.243,10.173,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,courtSize,18.000,15.060,20.940,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,medianIdeology,0.011,-0.208,0.230,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,ideologicalSpread,0.906,0.688,1.124,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,meanPartisanAttachment,0.511,0.402,0.621,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,meanRightsSensitivity,0.747,0.652,0.842,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,meanInstitutionalism,0.804,0.717,0.891,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,replacementPressure,0.456,0.347,0.565,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,3,estimatedReplacementEvents,8.208,6.243,10.173,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,courtSize,18.000,15.060,20.940,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,medianIdeology,-0.011,-0.230,0.208,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,ideologicalSpread,0.953,0.734,1.171,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,meanPartisanAttachment,0.512,0.402,0.621,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,meanRightsSensitivity,0.748,0.652,0.843,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,meanInstitutionalism,0.803,0.716,0.890,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,replacementPressure,0.456,0.347,0.565,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,4,estimatedReplacementEvents,8.208,6.243,10.173,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,1,courtSize,12.000,9.211,14.789,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,1,medianIdeology,-0.003,-0.222,0.216,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,1,ideologicalSpread,0.582,0.383,0.781,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,1,meanPartisanAttachment,0.477,0.368,0.587,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,1,meanRightsSensitivity,0.765,0.672,0.858,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,1,meanInstitutionalism,0.795,0.707,0.884,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,2,courtSize,12.000,9.211,14.789,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,2,medianIdeology,-0.012,-0.231,0.207,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,2,ideologicalSpread,0.706,0.497,0.916,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,2,meanPartisanAttachment,0.477,0.368,0.587,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,2,meanRightsSensitivity,0.768,0.675,0.860,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,2,meanInstitutionalism,0.797,0.709,0.885,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,2,replacementPressure,0.717,0.618,0.816,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,2,estimatedReplacementEvents,8.604,6.634,10.574,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,constitutional-council,Pre-enactment constitutional council,period,3,courtSize,12.000,9.211,14.789,80,conservative-bounded-normal-95
